jansen,145825,88340,6,jansén,jansen1,rr 1: 
janssen,145825,94109,6,janssén,jansen2,rr 2: 
lawmen,145825,152615,6,låw0men,lawmen,rr 3: 
cornet,145827,99942,6,cør#net,kawnet,rr 1: 
corny,145838,72117,6,cør#ný,kawniy1,rr 1: 
corney,145838,108333,6,cør#nêy0,kawniy2,rr 2: 
lanyon,145855,66319,6,lanyón,lanyon,rr 1: 
blount,145857,115036,6,blõùnt,blownt,rr 1: 
capo,146625,111230,6,cāpô,karpoe,rr 1: 
carters,146716,70049,6,cār#tèŕś,kartaz,rr 1: 
carvers,146716,73027,6,cār#vèŕś,karvaz,rr 2: 
alaric,146734,93588,6,alàŕic,alurik,rr 1: 
carville,146734,159092,6,cār#villè,karvil,rr 2: 
carvin,146735,97154,6,cār#vin,karvin,rr 1: 
katz,146738,51315,6,katzŝ,katzsh,rr 1: 
blurry,146738,92324,6,blùŕr0ý,bluriy,rr 2: 
carty,146738,106933,6,cār#tý,kartiy,rr 3: 
jarvie,146738,155660,6,jār#vìê,jarviy,rr 4: 
carton,146755,40432,6,cār#tón,karton,rr 1: 
laurel,146824,34289,6,låùrél,lawrel,rr 1: 
caswell,146824,73837,6,caśwell,kazwel,rr 2: 
lauren,146825,44166,6,låùrén,lawren,rr 1: 
larsen,146825,44912,6,lār#sén,larsen,rr 2: 
caption,146835,28491,6,capţìòn,kapshn,rr 1: 
larson,146855,99361,6,lār#són,larson1,rr 1: 
larsson,146855,126910,6,lār#ssón,larson2,rr 2: 
laverne,147756,60866,6,lávèŕnè,lavurn,rr 1: 
aligned,147825,22921,6,álîg0nèd,aluynd,rr 1: 
corvette,147827,96946,6,cør#vettè,kawvet,rr 1: 
castille,147834,120797,6,castillè,kastil,rr 1: 
blyth,147837,34489,6,blŷπħ,bluyth1,rr 1: 
blythe,147837,34489,6,blŷπħè,bluyth2,rr 2: 
blithe,147837,83097,6,blîτħè,bluyth3,rr 3: 
lawton,147855,31713,6,låw0tón,lawton2,rr 1: 
laughton,147855,44266,6,låùg0ħtón,lawton3,rr 2: 
aligns,147856,123550,6,álîg0nś,aluynz,rr 1: 
malaga,151413,81254,6,malágá,malaga,rr 1: 
analog,151435,141127,6,análog,analog2,rr 1: 
oblast,151478,86124,6,oblast,oblast,rr 1: 
nablus,151478,110867,6,nablus,nablus,rr 2: 
bodin,152235,69895,6,bôdin,boedin,rr 1: 
bogey,152338,46233,6,bôgêy0,boegiy,rr 1: 
mahesh,152338,154264,6,máheŝħ,mahesh,rr 2: 
bolder,152412,41382,6,bôldèŕ,boelda2,rr 1: 
bolger,152414,67534,6,bôlĝèŕ,boelja,rr 1: 
bolam,152415,104944,6,bôlám,boelam,rr 1: 
bodley,152438,85925,6,bodlêy0,bodliy,rr 1: 
bowley,152438,92673,6,bôw0lêy0,boeliy,rr 2: 
mbeki,152438,133679,6,mbekï,mbekiy,rr 3: 
annexed,152478,39887,6,annexèð,anekst,rr 1: 
bolus,152478,64316,6,bôlus,boelus,rr 2: 
bowmen,152525,83398,6,bôw0mén,boemen,rr 1: 
boney,152538,109935,6,bônêy0,boeniy2,rr 1: 
bozo,152625,119005,6,bôzô,boezoe,rr 1: 
mahdi,152638,64426,6,māħdï,mardiy1,rr 1: 
amery,152638,72667,6,amérý,ameriy,rr 2: 
mardi,152638,127078,6,mār#dï,mardiy2,rr 3: 
andrey,152638,133815,6,andrêy0,andriy,rr 4: 
mayson,152655,143748,6,mãýśón,maezon,rr 1: 
narrate,152678,142385,6,nárrâtè,nareyt,rr 1: 
boso,152825,132676,6,bôsô,boesoe,rr 1: 
madsen,152825,135992,6,madsén,madsen,rr 2: 
norden,152825,138528,6,nør#dén,nawden,rr 3: 
bowie,152838,34594,6,bôwìê,boewiy,rr 1: 
bossi,152838,133019,6,bôssï,boesiy,rr 2: 
norwest,152878,159650,6,nør#west,nawest,rr 1: 
anchors,153416,52382,6,añcħòŕś,angkaz,rr 1: 
machin,153435,34322,6,maĉħin,makhin,rr 1: 
nagoya,153513,115045,6,nágσy0á,nagoia,rr 1: 
bonham,153515,85832,6,bonhám,bonham,rr 1: 
mangled,153524,52029,6,mañglèd,mangld,rr 1: 
mango,153525,48335,6,mañgô,mangoe,rr 1: 
bongo,153525,69373,6,boñgô,bongoe,rr 2: 
buoyed,153528,61832,6,büòýèd,booiyd,rr 1: 
booing,153535,124640,6,böòiñg0,booing,rr 1: 
animus,153578,81712,6,animus,animus,rr 1: 
marisa,153618,116833,6,márisá,marisa1,rr 1: 
marissa,153618,128675,6,márissá,marisa2,rr 2: 
margo,153625,101750,6,mār#gô,margoe2,rr 1: 
margaux,153625,133056,6,mār#gàu=x0,margoe3,rr 2: 
marring,153635,149894,6,mār#r0iñg0,maring,rr 1: 
mathers,153716,59874,6,maτħèŕś,mathaz,rr 1: 
mathilde,153724,54243,6,mátħildè,matild,rr 1: 
anthem,153725,27151,6,anπħém,anthem,rr 1: 
amity,153738,97198,6,amitý,amitiy,rr 1: 
mathey,153738,151494,6,maτħêy0,mathiy,rr 2: 
antics,153748,31269,6,antics,antiks,rr 1: 
maughan,153815,114346,6,måùgħán,mawgan2,rr 1: 
massing,153835,69035,6,massiñg0,masing,rr 1: 
moreen,153858,126568,6,mørêèn,mawiyn,rr 1: 
marcher,154613,101113,6,mār#ĉħèŕ,markha,rr 1: 
macro,154625,33993,6,macrô,makroe,rr 1: 
marlowe,154625,41485,6,mār#lôw0è,marloe1,rr 2: 
marlow,154625,42537,6,mār#lôw0,marloe2,rr 3: 
marko,154625,85970,6,mār#kô,markoe2,rr 4: 
malo,154625,96110,6,mālô,marloe3,rr 5: 
napkin,154635,35507,6,napkin,napkin,rr 1: 
marlin,154635,52078,6,mār#lín,marlin,rr 2: 
maslin,154635,68260,6,maślin,mazlin,rr 3: 
marquis,154638,27543,6,mār#qùïs0,markiy1,rr 1: 
marquee,154638,33416,6,mār#qùêè,markiy2,rr 2: 
amply,154638,34881,6,amplý,ampliy,rr 3: 
marley,154638,38452,6,mār#lêy0,marliy1,rr 4: 
mali,154638,39007,6,mālï,marliy2,rr 5: 
marky,154638,112091,6,mār#ký,markiy3,rr 6: 
margie,154638,142418,6,mār#ĝìê,marjiy,rr 7: 
markup,154667,132832,6,mār#kup,markup,rr 1: 
bollard,154726,89052,6,bollàŕd,bolurd,rr 1: 
malign,154758,68243,6,málîg0n,maluyn,rr 1: 
maxi,154838,77341,6,maxï,maksiy1,rr 1: 
maxie,154838,78961,6,maxìê,maksiy2,rr 2: 
boxy,154838,107912,6,boxý,boksiy,rr 3: 
maxey,154838,154924,6,maxêy0,maksiy3,rr 4: 
borrows,155626,52746,6,borrôw0ś,boroez,rr 1: 
mani,155638,104779,6,mānï,marniy1,rr 1: 
marney,155638,153420,6,mār#nêy0,marniy2,rr 2: 
manon,155655,150885,6,mānon,marnon,rr 1: 
mantel,155724,76371,6,mantél,mantel1,rr 1: 
mantell,155724,144403,6,mantell,mantel2,rr 2: 
bhutto,155725,40321,6,bħüttô,bootoe,rr 1: 
bottomed,155725,87669,6,bottómèd,botomd,rr 2: 
booty,155738,44264,6,böòtý,bootiy1,rr 1: 
booths,155738,45724,6,böòπħs,booths,rr 2: 
mantis,155738,86436,6,mantis,mantis,rr 3: 
bootie,155738,143458,6,böòtìê,bootiy2,rr 4: 
bounder,155812,130854,6,bõùndèŕ,bownda,rr 1: 
nauman,155815,125251,6,náυmán,nawman2,rr 1: 
naumann,155815,158691,6,náυmánn,nawman3,rr 2: 
mansel,155824,123718,6,mansél,mansel2,rr 1: 
mannion,155855,99050,6,mannĩón,manyon,rr 1: 
mormon,155855,113270,6,mør#món,mawmon,rr 2: 
marvel,156724,34354,6,mār#vél,marvel1,rr 1: 
martell,156724,70642,6,mār#tell,martel1,rr 2: 
marvell,156724,88128,6,mār#vell,marvel2,rr 3: 
martel,156724,124334,6,mār#tel,martel2,rr 4: 
marvin,156735,37394,6,mār#vin,marvin,rr 1: 
marty,156738,47166,6,mār#tý,martiy1,rr 1: 
marti,156738,72541,6,mār#tï,martiy2,rr 2: 
marsha,156813,115825,6,mār#ŝħá,marsha,rr 1: 
marcelle,156824,73351,6,mār#çellè,marsel2,rr 1: 
narcissus,156838,69578,6,nār#çissùs0,narsis,rr 1: 
maury,156838,98250,6,måùrý,mawriy,rr 2: 
marci,156838,153793,6,mār#çï,marsiy,rr 3: 
maurice,156838,1749998,6,måùriçè,mawris2,rr 4: 
mortal,157814,19955,6,mør#tál,mawtal,rr 1: 
mortars,157816,46198,6,mør#tàŕś,mawtaz,rr 1: 
mastiff,157823,132004,6,mastíff,mastif,rr 1: 
norwood,157827,48408,6,nør#wōòd,nawuud,rr 1: 
anstey,157838,81149,6,anstêy0,anstiy,rr 1: 
mortis,157838,124096,6,mør#tis,mawtis,rr 2: 
boughton,157855,99680,6,bõùg0ħtón,bowton2,rr 1: 
naughton,157855,119822,6,nåùg0ħtón,nawton2,rr 2: 
brannan,161515,153450,6,brannán,branan,rr 1: 
rambo,161525,55445,6,rambô,ramboe,rr 1: 
brannen,161525,90833,6,brannén,branen,rr 2: 
branche,161534,155716,6,branĉħè,brankh2,rr 1: 
armand,161556,69644,6,ār#mānd0,armarn,rr 1: 
bramah,161615,155673,6,brāmáħ,brarma,rr 1: 
apparel,161624,64933,6,ápparél,aparel,rr 1: 
rabi,161638,134594,6,rābï,rarbiy,rr 1: 
appalled,161824,17496,6,áppål0lèd,apawld,rr 1: 
bridger,162314,89514,6,bridĝèŕ,bridja,rr 1: 
padilla,162314,150626,6,pádillá,padila,rr 2: 
raffish,162338,99202,6,raffiŝħ,rafish,rr 1: 
ardley,162438,115309,6,ār#dlêy0,ardliy,rr 1: 
aldis,162438,118926,6,āldis,arldis,rr 2: 
aldi,162438,155949,6,āldï,arldiy,rr 3: 
aldous,162478,70623,6,āldòús,arldus2,rr 1: 
broker,162514,18548,6,brôkèŕ,broeka,rr 1: 
pamella,162514,74866,6,pámellá,pamela2,rr 2: 
panelled,162524,31134,6,panéllèd,paneld,rr 1: 
randell,162524,132564,6,randell,randel,rr 2: 
broach,162534,65084,6,brôàĉħ,broekh2,rr 1: 
randi,162538,110864,6,randï,randiy2,rr 1: 
pardoe,162625,142112,6,pār#dôè,pardoe,rr 1: 
radu,162655,122365,6,rādü,rardoo,rr 1: 
payson,162655,152561,6,pãýśón,paezon,rr 2: 
appraise,162668,59302,6,ápprâìśè,apreyz,rr 1: 
bretton,162755,54615,6,brettón,breton2,rr 1: 
breaker,162814,52281,6,brèâkèŕ,breyka,rr 1: 
braised,162826,129365,6,brâìśèd,breyzd,rr 1: 
braved,162827,58392,6,brâvèd,breyvd,rr 1: 
arrange,162845,6716,6,árrânĝè,areynj,rr 1: 
braked,162847,54547,6,brâkèð,breykt,rr 1: 
braced,162878,31731,6,brâçèð,breyst,rr 1: 
brickell,163424,83146,6,brick0éll,brikel,rr 1: 
brigitte,163437,58506,6,briĝittè,brijit,rr 1: 
arlene,163458,90756,6,ār#lênè,arliyn,rr 1: 
agin,163458,135618,6,āĝïn,arjiyn,rr 2: 
packets,163478,18088,6,pack0ėts,pakits,rr 1: 
racquets,163478,106685,6,racq0μèts,rakits,rr 2: 
ramming,163535,77644,6,rammiñg0,raming,rr 1: 
arming,163535,78870,6,ār#miñg0,arming,rr 2: 
panning,163535,84743,6,panniñg0,paning,rr 3: 
amin,163558,49722,6,āmïn,armiyn,rr 1: 
zapping,163635,151298,6,zappiñg0,zaping,rr 1: 
parrish,163638,114786,6,parriŝħ,parish2,rr 1: 
brittan,163715,43302,6,brittán,britan2,rr 1: 
brittain,163715,69452,6,brittáìn,britan3,rr 2: 
arthurs,163716,149730,6,ār#πħùŕś,arthaz,rr 1: 
britten,163725,33131,6,brittén,briten,rr 1: 
britton,163755,58948,6,brittón,briton2,rr 1: 
aviv,163778,39595,6,āvïv,arviyv,rr 1: 
briefer,163812,77789,6,brìêfèŕ,briyfa,rr 1: 
ariane,163815,62921,6,arïanè,ariyan1,rr 1: 
aryan,163815,78191,6,ārýán,ariyan2,rr 2: 
arian,163815,100049,6,arïán,ariyan3,rr 3: 
bremer,163815,114644,6,brêmèŕ,briyma,rr 4: 
appian,163815,143704,6,appïán,apiyan,rr 5: 
breezed,163826,107898,6,brêèzèd,briyzd,rr 1: 
breech,163834,87850,6,brêèĉħ,briykh2,rr 1: 
poring,163835,69720,6,pøriñg0,pawing2,rr 1: 
rashes,163836,69987,6,raŝħėś,rashiz,rr 1: 
porgy,163838,138404,6,pør#gý,pawgiy,rr 1: 
bristle,163847,61729,6,bristlè,bristl,rr 1: 
passim,163858,72322,6,passïm,pasiym,rr 1: 
racine,163858,115585,6,ráçïnè,rasiyn,rr 2: 
brolly,164538,79404,6,brollý,broliy,rr 1: 
alois,164538,128205,6,ālσìs,arlois,rr 2: 
parley,164638,119012,6,pār#lêy0,parliy,rr 1: 
brucie,164738,121814,6,brucìê,brukiy,rr 1: 
pascale,164814,160692,6,pascalè,paskal2,rr 1: 
paulin,164835,137858,6,påùlin,pawlin,rr 1: 
pauly,164838,116898,6,påùlý,pawliy1,rr 1: 
pawley,164838,135044,6,påw0lêy0,pawliy2,rr 2: 
pauli,164838,152684,6,påùlï,pawliy3,rr 3: 
ramon,165525,68047,6,rámôn,ramoen,rr 1: 
pampers,165616,91943,6,pampèŕś,pampaz2,rr 1: 
parnell,165624,84337,6,pār#néll,parnel,rr 1: 
ramrod,165625,101720,6,ramrod,ramrod,rr 1: 
approx,165648,33267,6,ápprox,aproks,rr 1: 
panted,165723,51126,6,pantėd,pantid,rr 1: 
ranted,165723,105582,6,rantėd,rantid,rr 2: 
raton,165725,117608,6,rátôn,ratoen,rr 1: 
parti,166738,41405,6,pār#tï,partiy2,rr 1: 
ravi,166738,90902,6,rāvï,rarviy,rr 2: 
ratu,166755,95075,6,rātü,rartoo,rr 1: 
brookes,167748,60422,6,brōòkès,bruuks2,rr 1: 
bribed,167812,53705,6,brîbèd,bruybd,rr 1: 
portage,167814,95966,6,pør#táĝè,pawtaj,rr 1: 
porters,167816,32018,6,pør#tèŕś,pawtaz,rr 1: 
bribes,167816,33600,6,brîbèś,bruybz,rr 2: 
pastors,167816,69328,6,pastòŕś,pastaz,rr 3: 
briers,167816,149667,6,brîèŕś,bruyaz,rr 4: 
brio,167825,114282,6,brîô,bruyoe,rr 1: 
brides,167826,41650,6,brîdèś,bruydz,rr 1: 
brien,167835,106156,6,brîėn,bruyin,rr 1: 
tableaux,171425,59505,6,táblèàu=x0,tabloe2,rr 1: 
avenger,172514,92533,6,ávenĝèŕ,avenja,rr 1: 
tandon,172555,136624,6,tandón,tandon,rr 1: 
bunkers,174516,47659,6,buñkèŕś,bunkaz,rr 1: 
berkoff,174625,125480,6,bèŕkoff,burkof,rr 1: 
talkin,174635,98640,6,tāl0kín,tarkin,rr 1: 
burkett,174637,106293,6,bùŕkėtt,burkit2,rr 1: 
burkitt,174637,132375,6,bùŕkitt,burkit3,rr 2: 
varley,174638,68635,6,vār#lêy0,varliy,rr 1: 
burley,174638,82059,6,bùŕlêy0,burliy2,rr 2: 
birley,174638,137422,6,bìŕlêy0,burliy3,rr 3: 
bullen,174725,95326,6,būllén,buulen,rr 1: 
tactile,174734,43358,6,tactilè,taktil,rr 1: 
bully,174738,23549,6,būllý,buuliy,rr 1: 
bookie,174738,67495,6,bōòkìê,buukiy,rr 2: 
torched,174837,116103,6,tør#ĉħèð,tawkht,rr 1: 
talkie,174838,126343,6,tål0kìê,tawkiy,rr 1: 
bernal,175614,107766,6,bèŕnál,burnal,rr 1: 
tasman,175615,88662,6,taśmán,tazman,rr 1: 
berman,175615,97300,6,bèŕmán,burman2,rr 2: 
bumpers,175616,84708,6,bumpèŕś,bumpaz,rr 1: 
tamas,175616,111706,6,tāmáś,tarmaz,rr 2: 
burness,175628,158369,6,bùŕnéss,burnes,rr 1: 
tawny,175638,33579,6,tāw0ný,tarniy,rr 1: 
bumpy,175638,40372,6,bumpý,bumpiy,rr 2: 
tansy,175638,57342,6,tanśý,tanziy,rr 3: 
burney,175638,64473,6,bùŕnêy0,burniy2,rr 4: 
varney,175638,119673,6,vār#nêy0,varniy,rr 5: 
avocet,175827,141149,6,avóçet,avoset,rr 1: 
bios,175828,79707,6,bîôs,buyoes,rr 1: 
buttered,177726,42437,6,buttèŕèd,buturd,rr 1: 
atwood,177827,111742,6,atwōòd,atwuud2,rr 1: 
bustin,177835,136479,6,bustin,bustin,rr 1: 
salaam,181456,77731,6,sálāàm,salarm,rr 1: 
saboteur,181517,102655,6,sabótèùŕ,sabota,rr 1: 
sambo,181525,113020,6,sambô,samboe,rr 1: 
sandal,182514,93770,6,sandál,sandal,rr 1: 
sandie,182538,77988,6,sandìê,sandiy2,rr 1: 
waddy,182638,84059,6,wāddý,wardiy,rr 1: 
wardell,182824,116985,6,wår0dell,wawdel,rr 1: 
autism,183756,102424,6,åùtiśm,awtizm,rr 1: 
salvers,184716,77777,6,sálvèŕś,salvaz,rr 1: 
salter,184817,56694,6,såltèŕ,sawlta1,rr 1: 
psalter,184817,64986,6,p0såltèŕ,sawlta2,rr 2: 
yalta,184817,73836,6,yåltá,yawlta,rr 3: 
salsa,184818,158854,6,sålsá,sawlsa,rr 1: 
walken,184825,122676,6,wål0kén,wawken,rr 1: 
wallen,184825,124019,6,wål0lén,wawlen,rr 2: 
waxy,184838,63187,6,waxý,waksiy,rr 1: 
warley,184838,74686,6,wår0lêy0,wawliy,rr 2: 
walkie,184838,127547,6,wål0kìê,wawkiy,rr 3: 
yanto,185725,21259,6,yantô,yantoe,rr 1: 
santo,185725,52006,6,santô,santoe,rr 2: 
autos,185726,157836,6,åùtôś,awtoez,rr 1: 
satya,186718,156338,6,sātyá,sartya,rr 1: 
satz,186738,114105,6,satzŝ,satzsh,rr 1: 
sawrey,186838,1749998,6,såw0rêy0,sawriy,rr 1: 
sorters,187816,115015,6,sør#tèŕś,sawtaz,rr 1: 
asides,187826,72238,6,ásîdèś,asuydz,rr 1: 
watton,187855,96740,6,wåttón,wawton3,rr 1: 
debase,221288,130359,6,débâsè,debeys,rr 1: 
fairey,223638,79686,6,fãírêy0,feiriy2,rr 1: 
fellowes,224526,100224,6,fellôw0èś,feloez,rr 1: 
dakin,224835,79640,6,dâkin,deykin,rr 1: 
edmond,225525,53732,6,edmónd,edmond,rr 1: 
fated,227823,74005,6,fâtėd,feytid1,rr 1: 
feted,227823,116763,6,fĕtėd,feytid2,rr 2: 
festive,227837,22634,6,festivè,festiv,rr 1: 
dative,227837,77777,6,dâtivè,deytiv,rr 2: 
davy,227838,35740,6,dâvý,deyviy1,rr 1: 
davey,227838,41844,6,dâvêy0,deyviy2,rr 2: 
faiths,227838,48422,6,fâìπħs,feyths,rr 3: 
davie,227838,52984,6,dâvìê,deyviy3,rr 4: 
deary,231638,136827,6,dėárý,diariy2,rr 1: 
depart,231667,21194,6,dėpār#t,dipart,rr 1: 
deport,231678,86325,6,dėpør#t,dipawt,rr 1: 
deana,231815,53224,6,dêaná,diyana1,rr 1: 
deanna,231815,138181,6,dêanná,diyana2,rr 2: 
georg,231838,34475,6,gĕør#g,geyawg,rr 1: 
disarm,231856,49621,6,disār#m,disarm,rr 1: 
defense,232258,34727,6,dėfensè,difens2,rr 1: 
headless,232428,53964,6,heàdléss,hedles,rr 1: 
fidget,232437,87419,6,fidĝėt,fidjit,rr 1: 
deduce,232558,31881,6,dėdüçè,didoos,rr 1: 
derail,232648,127323,6,dėrâìl,direyl,rr 1: 
defuse,232726,41030,6,dėfûśè,difuez,rr 1: 
hefty,232738,25250,6,heftý,heftiy,rr 1: 
detect,232747,9990,6,dėtect,ditekt,rr 1: 
deduct,232747,40656,6,dėduct,didukt,rr 2: 
detain,232758,42381,6,dėtâìn,diteyn,rr 1: 
detest,232778,50177,6,dėtest,ditest,rr 1: 
descend,232825,21593,6,dėsc0end,disend,rr 1: 
haden,232825,124512,6,hâdén,heyden,rr 2: 
fifi,232838,122505,6,fïfï,fiyfiy,rr 1: 
hellish,233438,58003,6,helliŝħ,helish,rr 1: 
fillies,233468,79285,6,fillìêś,filiyz,rr 1: 
phillipps,233468,148737,6,þħillipps,filips3,rr 2: 
digits,233478,26741,6,diĝíts,dijits,rr 1: 
fillets,233478,50718,6,fillėts,filits,rr 2: 
henning,233535,72551,6,henniñg0,hening,rr 1: 
hemming,233535,84049,6,hemmiñg0,heming,rr 2: 
dimming,233535,96853,6,dimmiñg0,diming,rr 3: 
finnish,233538,28766,6,finniŝħ,finish2,rr 1: 
heinous,233578,62027,6,heinòús,heinus,rr 1: 
haring,233635,91750,6,hã#riñg0,hering2,rr 1: 
dering,233635,105698,6,dėriñg0,diring,rr 2: 
hering,233635,143762,6,hériñg0,hering3,rr 3: 
garish,233638,44583,6,gã#riŝħ,gerish,rr 1: 
depict,233647,32385,6,dėpict,dipikt,rr 1: 
ditties,233768,105390,6,dittìêś,ditiyz,rr 1: 
geisha,233813,154458,6,geiŝħá,geisha,rr 1: 
hagan,233815,96003,6,hâgán,heygan,rr 1: 
hagar,233816,96859,6,hâgār#,heygar,rr 1: 
hagen,233825,76571,6,hâgén,heygen,rr 1: 
guessing,233835,26437,6,gùessiñg0,gesing,rr 1: 
deceive,233878,30656,6,dėçêìvè,disiyv,rr 1: 
deceit,233878,33860,6,dėçêìt,disiyt,rr 2: 
desist,233878,53280,6,dėsist,disist,rr 3: 
dickman,234515,152414,6,dick0mán,dikman,rr 1: 
delude,234525,78314,6,dėlüdè,dilood,rr 1: 
dingy,234538,41597,6,dinĝý,dinjiy,rr 1: 
finlay,234538,43207,6,finlàý,finliy1,rr 2: 
dinky,234538,70211,6,diñký,dinkiy,rr 3: 
filmy,234538,77777,6,filmý,filmiy,rr 4: 
henly,234538,123791,6,henlý,henliy2,rr 5: 
finley,234538,156021,6,finlêy0,finliy2,rr 6: 
deplore,234618,54115,6,dėplør#è,diplaw,rr 1: 
deploy,234635,32912,6,dėplσy0,diploi,rr 1: 
feelers,234816,89803,6,fêèlèŕś,fiylaz,rr 1: 
galas,234816,93637,6,gâláś,geylaz,rr 2: 
delia,234818,30185,6,dêlĩá,diylya,rr 1: 
halo,234825,40180,6,hâlô,heyloe,rr 1: 
filo,234825,73293,6,fïlô,fiyloe1,rr 2: 
halen,234825,90454,6,hâlen,heylen,rr 3: 
galen,234825,110573,6,gâlén,geylen,rr 4: 
philo,234825,111623,6,þħïlô,fiyloe2,rr 5: 
fiction,234835,7528,6,ficţìòn,fikshn,rr 1: 
diction,234835,50235,6,dicţìòn,dikshn,rr 2: 
deakin,234835,80178,6,dêàkin,diykin,rr 3: 
fixes,234836,40521,6,fixėś,fiksiz,rr 1: 
gauges,234836,49309,6,gâùĝėś,geyjiz,rr 2: 
dixie,234838,39866,6,dixìê,diksiy,rr 1: 
haley,234838,83268,6,hâlêy0,heyliy1,rr 2: 
hailey,234838,88294,6,hâìlêy0,heyliy2,rr 3: 
deeley,234838,127498,6,dêèlêy0,diyliy,rr 4: 
feely,234838,141627,6,fêèlý,fiyliy,rr 5: 
dixon,234855,17235,6,dixón,dikson1,rr 1: 
deacon,234855,29302,6,dêàcón,diykon,rr 2: 
dickson,234855,38864,6,dick0són,dikson2,rr 3: 
halon,234855,95550,6,hâlon,heylon,rr 4: 
discuss,234878,3118,6,discuss,diskus1,rr 1: 
discus,234878,53417,6,discus,diskus2,rr 2: 
demote,235527,144266,6,dėmôtè,dimoet,rr 1: 
ghettos,235726,63348,6,għettôś,getoez,rr 1: 
devour,235778,50788,6,dėvõúr0,divowu,rr 1: 
hanan,235815,159073,6,hânán,heynan,rr 1: 
gainers,235816,76368,6,gâìnèŕś,geynaz,rr 1: 
dino,235825,49043,6,dïnô,diynoe,rr 1: 
disown,235825,75521,6,disôw0n,disoen,rr 2: 
dios,235828,123492,6,dïôs,diyoes,rr 1: 
feeny,235838,124874,6,fêèný,fiyniy1,rr 1: 
haney,235838,140236,6,hânêy0,heyniy,rr 2: 
fini,235838,140595,6,fïnï,fiyniy2,rr 3: 
feeney,235838,144585,6,fêènêy0,fiyniy3,rr 4: 
daemon,235855,64515,6,dàêmón,diymon2,rr 1: 
henson,235855,69769,6,hensón,henson,rr 2: 
depress,236628,41770,6,dėpress,dipres,rr 1: 
fitz,236738,104482,6,fitzŝ,fitzsh,rr 1: 
goetz,236738,143498,6,gòetzŝ,getzsh,rr 2: 
hazel,236824,13454,6,hâzél,heyzel,rr 1: 
dispel,236824,33456,6,dispel,dispel,rr 2: 
depot,236825,15821,6,dêpôt0,diypoe,rr 1: 
deepen,236825,38139,6,dêèpén,diypen,rr 2: 
gazes,236836,57814,6,gâzėś,geyziz,rr 1: 
diverge,237746,42589,6,divèŕĝè,divurj,rr 1: 
devise,237768,17900,6,dėvîśè,divuyz,rr 1: 
fetal,237814,24643,6,fêtál,fiytal,rr 1: 
fevers,237816,62965,6,fêvèŕś,fiyvaz,rr 1: 
divas,237816,122864,6,dïváś,diyvaz,rr 2: 
fisted,237823,141671,6,fistėd,fistid,rr 1: 
disused,237826,24893,6,disûśè,disuez,rr 1: 
disuse,237828,48805,6,disûsè,disues,rr 1: 
distil,237834,82964,6,distil,distil,rr 1: 
haiti,237838,32530,6,hâìtï,heytiy,rr 1: 
divi,237838,111210,6,dïvï,diyviy,rr 2: 
divis,237838,148034,6,dïvis,diyvis,rr 3: 
discern,237856,29713,6,disc0èŕn,disurn,rr 1: 
hasten,238825,34595,6,hâst0én,heysen,rr 1: 
flasher,241813,112470,6,flaŝħèŕ,flasha,rr 1: 
cabled,241824,85573,6,câblèd,keybld,rr 1: 
flory,241838,113100,6,flørý,flawiy,rr 1: 
genera,242516,36214,6,ĝenerá,jenera,rr 1: 
genders,242516,92608,6,ĝendèŕś,jendaz,rr 2: 
floater,242517,125966,6,flôàtèŕ,floeta,rr 1: 
ellery,242638,70470,6,ellérý,eleriy,rr 1: 
lefty,242738,118732,6,leftý,leftiy,rr 1: 
ladled,242824,117477,6,lâdlèd,leydld,rr 1: 
flamed,242825,68237,6,flâmèd,fleymd,rr 1: 
jellied,243428,149712,6,jellìêd,jeliyd,rr 1: 
flints,243578,73928,6,flints,flints,rr 1: 
levene,243758,122790,6,levênè,leviyn2,rr 1: 
leahy,243838,125083,6,lèâhý,leyhiy,rr 1: 
ellison,243855,56185,6,ellisón,elison,rr 1: 
exits,243878,34515,6,exits,eksits,rr 1: 
kelsall,244814,88068,6,kelsáll,kelsal,rr 1: 
lesley,244838,22520,6,leslêy0,lesliy2,rr 1: 
lexis,244838,59774,6,lexis,leksis,rr 2: 
cagey,244838,72021,6,câĝêy0,keyjiy,rr 3: 
kelsey,244838,92459,6,kelsêy0,kelsiy,rr 4: 
exley,244838,98815,6,exlêy0,eksliy,rr 5: 
kaley,244838,118006,6,kâlêy0,keyliy,rr 6: 
lexie,244838,143220,6,lexìê,leksiy,rr 7: 
lemond,245525,117318,6,lemónd,lemond,rr 1: 
florey,245638,66734,6,florêy0,floriy2,rr 1: 
lentil,245734,100931,6,lentíl,lentil,rr 1: 
jensen,245825,49679,6,jensén,jensen,rr 1: 
layoffs,245828,120071,6,lây0offs,leyofs,rr 1: 
janey,245838,96988,6,jânêy0,jeyniy2,rr 1: 
flossie,245838,123693,6,flossìê,flosiy,rr 2: 
flours,245867,121819,6,flõúr0ś,flowuz,rr 1: 
janus,245878,97366,6,jânus,jeynus,rr 1: 
leppard,246726,93709,6,leppàŕd,lepurd2,rr 1: 
expo,246825,31486,6,expô,ekspoe,rr 1: 
cavan,247815,67856,6,câván,keyvan,rr 1: 
caters,247816,44154,6,câtèŕś,keytaz,rr 1: 
fliers,247816,68054,6,flîèŕś,fluyaz,rr 2: 
cavers,247816,100430,6,câvèŕś,keyvaz,rr 3: 
